1	3	3	4	3	4.156576576576576	1	1	0	2	3.28	3	1
1	5	4	5	6	2	1	1	0	1	3	3	1
1	1	5	5	7	2	2	2	0	1	1.665464768825676	3	1
1	5	3	3	3	3	1	1	0	2	3	3	1
2	5	1	2	9	3	1	4	0	3	1.64	3	1
1	5	3	3	6	5	1	2	0	1	2	1	2
1	1	2	4.079130152547874	7	3	2	3	1	2	3	3	1
1	1	3	3	7	2	2	4	1	1	1	3	1
2	1	3	5	7	3.7871965681955047	2	2	0	1	1	3	1
2	5	3	3.141025641025641	4	2	1	4	1	2	2	3	1
1	2	2	5	7	5	3	2	0	2	3	3	2
2	1	3	4	4	5	2	4	2	1	1	3	1
2	5	2	4	9	4.000727199742924	1	5	4	2	3	3	1
2	5	2	3	2	5	1	3	0	3	1	3	1
1	5	2	4	3	5	1	4	0	3	1	3	1
2	5	5	1	6	2	1	1	0	2	5	3	1
2	5	2	4	1	5	1	1	0	2	3	3	1
1	5	2	2	1	4.059829059829057	1	2.987012987012987	0	2.240506329113924	1.7564102564102564	3	1
2	1	4	3	5	2	3	5	2	1	1	3	1
2	5	1	3	2	5	1	7	3	3	3	3	1
2	2	2	3	4	2	2	4	0	2	2	8	1
1	1	3	3	3	5	2	5	3	2	1	3	1
1	2	2	3	3	2	1	2	0	2	3	3	1
2	1	2	4	6	4	2	2	1	2	1	3	1
1	5	2	3	4	5	1	1	0	2	1	3	1
2	5	1	2	9	5	1	6	4	3	1	3	1
1	5	2	4	7	5	1	1	0	2	1	3	1
2	5	4	3	4	5	1	3	1	2	1	3	1
2	5	2	4	6	5	1	2	0	1	3	3	1
1	5	3	5	1	3.6074326517364494	1	1	0	1	1	3	1
2	5	1	1	6	5	1	4	2	3	3	3	1
2	1	4	3	4	5	2	6	3	1	1	3	1
2	1	3	4	1	5	2	3	1	2	2	3	1
1	3	3	4	2	5	1	4	0	2	3	3	1
2	5	1	2	6	5	1	5	4	3	1.4736842105263157	3	1
1	1	2	3	6	5	2	5	1	1	1.5569620253164558	3	1
1	5	2	4	7	2	1	2.603292707730069	0	2.6176470588235294	1.9856582098420874	3	1
2	3	1	3	2	5	1	3	1	2	3	3	1
2	5	2	3	3	5	1	5	1	2	3	3	1
1	5	1	2	9	5	1	2	1	2	3	3	1
1	1	3	5	2	5	2	3	0	2	1	3	1
1	5	2	3	3	5	1	1	0	1	1	3	1
1	5	3	4	1	4	1	1.8734177215189873	0	2.050632911392405	2.7341772151898733	3	1
1	3	3	4	2.4683544303797467	5	1	3	1	1	1	3	1
1	2	2	3	7	1	2	5	0	2	3	3	1
1	5	1	2.329113924050633	4	5	1	3	1	3	1	3	1
1	1	3	3	4	2	3	2	0	2	3	5	2
2	1	2	4	2	2	2	2	0	1	1	5	1
2	5	1	2	6	4.754478398314015	1	5	3	3	1	8	1
2	1	3	4	1	2	2	4	0	1	2.2467532467532467	8	1.0006660006660006
2	5	1	2	6	3	1	8	3	3	1	8	1
1	5	2	2	6	4.074685682116721	1	1	1	3	3	5	2
1	1	3	6	2	5	2	2	0	2	2	3	1
2	5	2	4	6	5	1	3	0	3	1	3	2
2	5	2	4	4	2	1	4	1	3	1	3	1
1	1	4	5	7	2	2	3	1	2	2	3	1
2	1.6835443037974684	3	5	4	4.575342465753424	2	4	1	1	1	3	1
1	5	2	5	6	4.026799518606783	1	3.092952380952381	0	3	1	3	2
2	1	2	5	7	4	2	2	0	2	2	3	1
1	5	1	2	6	5	1	4	1	3	1	3	1
2	1	5	5	8	4.2444656320323775	1	4	0	1	1	3	1
2	5	4	4	4	4.64357623446231	1	1.9993316089454525	0	1	1	3	1
2	1	5	5	4	5	2	4	2	2	1	3	1
2	4	7	5	8	5	1	2	0	1	1	3	1.1025641025641026
1	1	6	5	8	3	3	3	0	1	1	3	1
2	2	3	5	5	3	1	2	0	2	1	1	1
2	1	5	5	7	3	3	2	1	1	1.3924050632911393	7	1
1	5	2	3	9	2	1	2	1	2	1	3	1
2	1	4	3	2	2	3	4	1	1	1	7	1
1	5	1	2	6.076923076923077	5	1	4	2	3	1	3	1
2	2	2	5	4	4.142198237987712	1	2.0	0	2	2	3	1.5974025974025974
1	1	3	5	4	3.749464439101292	2	3	1	2	2	3	1
2	2	1	2	5	2.7262349522623492	2	2.9199561403508776	1	2	3	3	1
2	2.1012658227848102	4	5	9	3.804666079935863	3	2	0	1	1	3	1.4133333333333333
1	5	1	2	6	5	1	3	2	3	1	3	1
2	2	3	5	3.9873417721518987	3.9444851512260426	3	2	0	1	1	3	1
1	5	3	3	4	3.1062455444733925	1	6	1	2	3	3	1
2	2	2	3	6	3.1717829706362375	3	2	0	2	3	3	1
2	1	4	5	1	4	2	3	1	1	1	3	1
1	5	1	2	6	2.7435897435897436	1	3.1271367521367526	1	3	1.5384615384615385	3	1
1	5	2	4	1	5	1	4	2	3	1.7504817193168418	3	1
1	3	6	5	8	4.081038463352361	1	5	0	1	4	1	2
2	4	7	3.553924050632911	8	4.64216084308138	1	1	0	1	1	3	1
2	2.240506329113924	4	5	1	3.7864490712856433	2	3	0	1	1	3	2.3164556962025316
2	5	1	2	6	1	1	3	1	3	1	3	1.1095890410958904
2	1	3	4	4	3	2	2	0	1	1	3	1
1	1	3	4	7	4	2	2	0	2	1	3	1
1	5	3	3	2	5	1	2	0	1	1	3	1
2	3	5	5	4	4.114868251805881	1	1.9230769230769231	0	2	3	3	1
1	1	2	3	2	5	2	2	0	2	2.481012658227848	5	2
1	4.506666666666667	2	3	7	2	1	1	0	1.8997220464135025	5	6	1
1	5	2	3	7	2	1	1	0	2.2546602042109596	5	5	1
1	4.398983068952625	1	3	7	1	1	1	0	2.4517860083496923	2.894636032118939	5	2
2	5	2	3	7	2	1	1.7577531645569622	0	2.2608462783120253	5	5	1
1	5	2	3	7	2	1	1	0	2.110005533647269	5	5	2
1	5	2	3	7	2	1	1	0	2.1719371486863794	5	5	1.2698198198198198
1	1	4	3	9	5	2	2	0	1	1.57003726391645	5	2
2	5	1	6	9	3.5917830551283516	1	4	2	2	1	7	1
1	2	2	4	1	2	1	3	0	2	3	7	1
1	1	3	5	9	3	2	2	0	1	1	7	1.0
1	1	3	5	9	3	2	3	0	1.6329113924050633	2.278481012658228	7	1
1	2	4	5	9	3.9356082164597264	2	3	2	1	1	7	1
2	5	3	4.3164556962025316	4	3	1	1	0	2	2.6202531645569622	7	1.0253164556962024
1	5	2	3	7	2	1	1	0	2.0846144211622093	5	7	1.1527777777777777
1	5	4	3	7	2	1	1	0	1.8520638070569417	5	7	1.2696608946608947
1	5	2	3	7	2	1	1	0	2.084614421162209	5	7	1.1527777777777777
1	5	2	3	7	2	1	1	0	2.1089733614045483	5	7	1
2	5	2	3	4	3	1	1	0	2	2	7	1.000320461464509
1	3	4	4	7	1	1	1	0	1.9495490052795468	5	7	1
1	5	3	3	7	2	1	1.5564537782892214	0	2.2270052382489074	5	7	1.058048433048433
1	5	2	4	2	3.5811424862057772	1	2	1	1	1	3	1
2	3.5822784810126582	4	4	5	5	1	2	0	1	1	1	1
2	5	3	5	1	3	1	2	0	2	3	3	1
2	1	3	3	4	2	2	4	2	2	3	3	1
1	1	4	5	2	2	2	5	3	2	3	3	1
2	5	3	3.482797792924375	4.063291139240507	3	1	4	1	2	3	3	1
1	5	2	5	4	5	1	3	0	3	1	3	1
1	5	2	4	3	4.231979881280345	1	2.8996955616087168	0	3	1	3	1
1	2	4	5	9	2	2	1	0	2	3	3	1.3121777777777777
1	2.7199166800192276	4	3	6	4	2	2	0	1	1	3	1
1	5	2	3	2	3	1	2	0	2	3	3	1
1	5	1	2.392405063291139	6	2	1	4	1	3	1	3	1
2	5	2	3	5.936708860759493	3	1	4	0	1	1	3	1
1	5	3	5	7	3	1	1	0	1	1	3	1
2	2	3	3	1	3	1	2	0	2	3	3	1.5897435897435896
2	1	5	3	4	3	2	3	1	1	1	3	1
2	3	5	3	4	2	1	2	0	2	3	3	1
2	5	4	4.227848101265823	1	3	1	4	0	2	1	5	1
1	3.315068493150685	2	3	7	2	1	1	0	2.046384222500654	5	3	1.390040725657164
1	1	4	4	7	2	2	2	0	2	2.1183637405677667	3	1
2	3	2	3	2	3	1	2	1	2	3	3	1
2	1	3	3.911392405063291	5	3	3	2	0	2	3	3	1
1	3.492977284550026	4	3	7	2	1	2.252579530778571	0	1.9204360913748497	5	3	1.3528587295710583
1	5	2	3	7	2	1	1	0	2.0545810843934107	5	3	1
1	5	2	3	7	2	1	2.4570605285347145	0	2.6667310582633226	2.052109342390181	3	1.1969640873750464
1	5	1	1	6	4	1	5	1	3	1	5	2
1	3	4	3	3	4	1	1	0	2	1	7	1
2	4	7	5	8	5	1	1	0	1	1	7	1
2	4	6	3	8	5	1	1	0	1	1	7	1
2	1	3	4	1	4	2	4	2	1	1	7	1
1	1	6	3	1	5.0	2	2	0	1	1	7	1
2	5	2	4	1	2	1	1	0	2	3	7	1
2	1	5	4	4	5	2	3	0	1	1	7	1
2	1	6	2	4	5	2	2	0	1	1	7	1
1	5	4	6	1	5	1	1	0	2	3	7	1
1	2	2	4	3	2	2	5	3	2	3	5	2
2	3	3	6	1	5	1	2	1	2	1	7	1.0
2	4	7	3	8	5	1	1	0	2	3	7	1
1	5	2	2	3	3	1	6	0	2	3	5	2
2	1	3	3	1	5	2	3	1	1	1	7	1
2	2	3	4	1	5	1	3	1	2	5	7	1
2	5	1	1	9	5	1	3	1	2	5	5	1
1	1	3	4	1	5	2	3	1	2	1	7	1
1	5	2	4	3	2	1	3	0	3	1	7	1
2	4	7	4	8	5	1	1	0	1	2	7	1
2	1	4	6	2	5	2	3	1	2	1	7	1
2	5	2	4	4	5	1	3	0	3	1	7	1
1	1	7	3	8	5	3	2	0	1	1	7	1
2	1	4	4	4	5	2	4	2	1	1	7	1
2	1	5	4	2	5	2	3	0	1	1	7	1
2	1	5	2	5	4	1	2.7639322702613844	0	2	3	5	3
1	3	7	4	8	5	1	1.413830921796608	0	2	3	3	1
1	1	4	6	1	5	2	2	0	2	3	7	1
2	5	1	2	6	5	1	4	1	3	1	7	1
2	1	2	3	4	5	2	3	1	2	3	3	1
1	1	4	4	3	5	3	2	0	1	1	5	2
2	5	2	4	6	5	1	4	1	3	1	7	1
2	1	3	5	1	5	3	2	0	1	1	2	1
2	1	5	5	1	4	2	2	0	1	2	7	1
2	1	6	3	5	5	3	4	0	1	1	3	1
1	2.6455696202531644	3	4	1	5	1	1	0	1	1	8	1
2	3	3	4	4	2	1	4	3	2	4	7	1
2	1	4	4	1	5	2	5	3	1	1	7	1
1	5	2	4	1	5	1	3	0	1	1	7	1
2	1	4	5	1	5	2	3	1	1	1	7	1
2	5	4	4	9	4	1	4	1	3	1	7	1
2	1	3	5	4	2	2	2.7948717948717947	0	2	2.329113924050633	2	3
2	1	3	4	3	5	2	4	2	1	1	3	1
2	5	1	3	4	5	1	3	1	3	1	7	1
2	3.4430379746835444	6	5	1	5	1	1.6835443037974684	0	2	3	3	1
1	5	4	3	3	5	1	1.4050166416855465	0	2	1	8	1
2	1	3	4	5	4.370486989637175	3	5	3	2	1	7	1
2	1	3	5	1	4	2	3	1	2	1	7	1
2	1	5	4	1	5	2	5	0	1	1	7	1
2	5	4	4	1	5	1	3	0	3	1	7	1
2	1	5	5	1	5	2	3	1	1	1	7	1
2	3	6	4	8	5	1	1.04058561897702	0	2	3	7	1
2	1	7	3	8	5	3	2	0	1	1	7	1
2	5	1	2	9	5	1	3	1	3	1	7	1
2	1	4	5	1	5	2	4	2	1	1	3	1
1	3	5	3	3	5	1	2	0	3	1	3	1
2	5	3	4	4	5	1	2	0	2	2	7	1
2	1	5	4	4	5	2	2	0	1	1	7	1
1	5	2	3	1	5	1	3	0	3	1	7	1.0
2	3	3	5	1	2	1	1	0	2	1	7	1
1	5	2	3	6	5	1	6	3	1	1	7	1
1	5	2	4	7	2	1	1	0	3	1	7	1
2	5	2	4	1	5	1	1	0	2	3	7	1
1	5	2	3	7	2	1	2.1092188540972687	0	2	3	7	1
1	1	2	3	7	2	3	3	1	2	3	7	1
2	1	2	3	5	2	2	2	0	2	3	7	1
2	1	6	2	8	5	1	2	0	1	1	1	1
2	1	5	3	1	5	3	4	0	2	1	3	1
2	1	4	4	4	5	2	6	1	1	1	5	2
1	5	1	2	6	5	1	5	2	3	1	5	2
2	5	4	4	1	5	1	2	0	2	1	7	1
2	5	7	3	8	5	1	1	0	1	4	7	1
2	4	7	2	8	5	1	1	0	2	3	7	1
2	4	7	5	5	5	1	2	0	1	1	7	1
2	1	5	5	4	2	2	5	1	1	1	2	1
1	5	2	3	3	2	1	4	1	3	1	6	1
1	1	7	3	8	5	3	2	0	1	1	7	1
1	5	2	4	6	3	1	3	0	3	3	3	1
2	3	7	6	1	5	1	1.957094349986268	0	1	1	7	1
2	4	6	3	4	5	1	1	0	1	4	7	1
1	1	4	5	1	5	2	3	1	1	1	7	1
1	5	2	4	1	3	1	7	3	3	1	2	3
2	3	5	4	1	5	1	2	0	1	1.6196232245795446	7	1
1	3	4	4	1.8354430379746836	4	1	1	0	3	1	4	1
2	4	7	3	8	5	1	1	0	2	3	7	1
2	5	2	4	1	5	1	8	3	3	1	5	2
1	5	2	3	4	5	1	2	0	3	1	3	1
1	5	2	4	6	5	1	2	0	3	1	3	1
1	2	2	3	4	5	3	4	3	3	1	6	1
2	1	7	5	1	5	3	2	0	1	1	7	1
2	3	7	4	8	5	1	1	0	1	1.9713956929146803	7	1
2	5	2	4	6	5	1	6	1	3	1	8	1
2	5	2	4	6	5	1	4	1	3	1	8	1
2	1	6	3	8	5	3	2	0	1	4	7	1
2	5	2	4	6	5	1	4	1	3	1	7	1
1	5	2	4	2	5	1	9	2	2	1	5	2
2	3	3	4	5	5	1	3	2	2	3	7	1
1	2	3	6	1	5	3	2	0	1	1	2	1
1	5	2	4	3	2	1	7	0	1	1	3	1
1	5	3	3	7	1	1	1.7863816258136718	0	2.0538662638073633	5	7	1
1	1	2	3	1	4.214179933358016	1	3	0	2	1	3	1
1	3	3	4	7	2	1	1	0	1.8721218871140342	5	7	1
2	1	5	4	1	5	2	3	0	1	1	7	1
2	1	6	3	8	5	1	3	0	1	1	7	1
2	3	4	5	1	4	1	1	0	2	1	3	1.8687710302836082
1	5	2	2	3	4.523809523809524	1	6	3	2	1	7	1
1	5	3	3	7	5	1	1	0	2	3	1	1
2	5	4	5	1	5	1	3	0	1.798750200288415	3	3	1
1	2	2	3	4	4	3	2	0	2	2	7	1
2	1	6	5	8	5	3	2	0	1	1	7	1
1	5	2	2	9	5	1	4	0	3	3	5	1
1	5	2	4	1	5	1	5	1	3	1	2	3
2	5	3	5	6	2	1	4	0	1	1	2	3
1	1	5	6	1	5	2	3	0	2	1	7	1
2	5	2	3	6	5	1	6	0	3	1	7	1
2	5	3	5	1	5	1	1	0	2	3	7	1
2	3	6	4	1	4	1	1	0	1	2	7	1
1	1	7	3	8	5	3	2	0	2	5	7	1
1	2	4	3	3	5	3	2	0	2	3	7	1
2	3	5	3	4	5	1	2	0	2	1	7	1
1	1	7	3	8	5	3	2	0	1	1	7	1
2	4	7	3	4	5	1	1	0	2	3	7	1
2	1	5	5	1	5	3	2	0	2	3	3	1.1812209581797788
1	1	4	3	4.506329113924051	1	1	2	0	2	3	3	1.3165795243717322
1	5	1	1	4	4.26131097649629	1	7	4	1	1	3	1
1	5	2	5	6	2	1	2.141480654010086	0	2	3	2	1
1	2	2	2	9	5	3	5	1	3	1	5	1
2	5	2	3	4	5	1	2	0	3	1	5	1
1	5	2	4	6	3.465888541837909	1	2	0	3	1	5	1
2	1	3	4	1	5	1	2	0	2	3	7	1
1	1	7	4	8	5	3	2	0	1	2	7	1
2	1	6	5	2.607594936708861	5	1	2	0	1	2	2	1
2	5	2	4	2	5	1	3	0	2	3	5	1
1	5	2	4	1	5	1	3	1	3	1	5	1
2	4	7	4	8	2	1	1	0	1	4	7	1
2	5	4	3	4	5	1	1	0	2	3	7	1
2	5	1	6	6	5	1	2	1	3	3	7	1
2	1	3	3	4	4	2	5	0	1	1	2	1.2763157894736843
2	5	1	2	6	5	1	4	2	3	1	7	1
1	2	3	3	6	5	2	4	2	2	3	7	1
2	2	2	4	6	5	1	2	0	2	3	7	1
2	2	2	3	2	5	1	2	0	2	1	1	1
1	2	2	5	1	5	1	1	0	2	3	6	1
1	2	2	3	1	3	2	2	0	1	2	7	1
1	5	2	4	1	5	1	1	0	2	2	6	1
2	5	3	4	1	5	1	1.8186842574433943	0	1.139240506329114	1	7	1
2	5	1	2	6	4	1	3	1	3	1	7	1
2	4	7	4	8	5	1	1	0	2	3	7	1
1	5	5	6	9	5	1	1	0	1	2	7	1
2	5	1	1	6	3	1	3	1	3	1	3	1
2	5	1	1	6	5	1	4	2	3	1	7	1
2	3	4	4	6	4.574759016763023	1	2	1	1	1	7	1
1	5	1	2	6	5	1	2	1	3	2	7	1.0
1	5	1	2	9	5	1	4	2	3	1	7	1
2	5	2	4	1	5	1	3	1	3	1	7	1
2	1	4	3	4	1	2	3	1	2	1	7	1
1	3	5	3	2	5	1	1	0	1	1	3	1
1	3	5	3	3	5	1	1	0	2	2.507788672966066	7	1
2	1	6	3	2	5	2	3	0	1	1	7	1.0506329113924051
2	4	7	1	5	5	1	2.1531585963832547	0	1.5175824527090351	1	4	2
1	1	5	4	1	5	3	3	1	1	1	7	1
1	5	1	2	9	5	1	2	1	3	3	1	1
2	3	4	4	1	3.8645790983693087	1	2	1	2	3	7	1
2	1	3	5	1	5	2	3	1	1.7848101265822784	3	3	1
2	5	2	3	4	5	1	1	0	2	3	5	1
2	5	1	2	6	5	1	4	3	3	1	3	1
2	3	4	4	4	4.642896460420313	1	4	3	2	3	7	1
2	1	4	4	1	3	2	4	2	1	1	7	1
2	5	1	1	6	5	1	3	2	3	2	3	1
2	1	4	3	4	5	2	4	2	1	1	3	1
2	4	6	4	1	5	1	5	0	1	1	7	1
1	5	1	2	1	5	1	3	1	3	1	7	1
2	5	1	1	6	5	1	3	3	3	1	5	1
2	5	2	4	2	5	1	9	5	3	1	5	1
2	1	3	4	2	5	2	5	3	1	1	7	1
2	1	3	5	1	5	2	2	0	1	2	7	1
2	1	3	4	1	5	2	2	2	1	5	7	1
2	5	3	5	6	2.5903679653679657	1	2.769230769230769	0	2	3	5	1.064102564102564
1	5	2	4	6	4.2405063291139244	1	2.2658227848101267	0	3	2.5443037974683542	7	1
1	2	3	6	1	5	1	2	0	2	3	5	2
2	1	4	4	4	5	2	3	1	1	1	5	1
1	5	1	2	6	5	1	3	1	3	1	7	1
2	5	3	4	4	5	1	3	2	2	3	3	1
1	1	3	4	1	5	3	4	2	1	1	3	1.0886075949367089
1	1	4	3	1	5	2	5	3	1	1	7	1
2	1	4	3	4	5	2	4	1	1	1	7	1
1	5	2	4	6	5	1	4	1	3	1	7	1
2	5	3	6	1	4	1	2	0	3	1	2	1.4217272872937028
2	3	6	4	8	5	1	1.0882020353194497	0	2	3	5	1
2	5	1	2	6	5	1	2	1	3	1	3	1
2	1	6	4	1	5	3	2	0	1	1	7	1
2	3	4	5	2.3164556962025316	5	1	2	0	2	3	5	1.0253164556962024
2	1	4	3	1	2	2	3	1	2	3	7	1
2	5	3	4	1	5	1	1	0	2	2	7	1
2	1	4	4	4	4	2	3	1	2	3	3	1
2	3	3	3	7	2	1	1	0	2	3	7	1.0306538281221822
1	2	4	4	1	5	1	2	0	2	3	7	1
2	1	4	6	1	5	2	4	2	1	1	3	1
1	1	3	2	1	4	2	4	2	1	1	3	1
2	2	3	4	3	3.8212334227301756	2	4	2	2	3	8	1
2	5	5	4	4	4	1	1	0	2	2.7724678466569324	6.493670886075949	1
2	1	3	3	5	3	3	3	1	2	3	7	1
1	5	2	4	2	2	1	5	2	3	3	3	1
2	5	3	4	1	5	1	1	0	1	1	3	1
2	5	1	1	6	4	1	4	1	3	1	7	1
2	1	4	3	1	4	2	4	1	3	1	7	1
2	5	3	4	4	4.7465651534299695	1	3	1	2	2	7	1
2	5	2	4	4	4.493804042468671	1	3	1	2	2	7	1
2	5	1	2	2	2	1	3	1	3	1	7	1
2	5	3	4	5	5	1	3	0	2	3	7	1
2	5	2	3	2	3	1	3	0	2	3	7	1
1	5	3	3	4	5	1	1	0	2	5	7	1
2	5	2	5	1	5	1	1	0	2	3	3	1
1	1	7	4	8	5	3	3	0	1	1	7	1
2	1	7	3	8	5	3	3	0	1	1	7	1
2	5	1	2	6	3	1	3	1	3	3	7	1
1	5	2	3	6	4.3896103896103895	1	2	0	2.7088607594936707	1.5316455696202531	7	1
2	5	2	4	6	5	1	2	0	2	1	7	1
2	5	2	4	6	5	1	4	1	3	1	7	1
2	5	2	3	4	5	1	5	2	3	3	7	1
2	5.0	1	1	6	5	1	5	3	3	1	5	2
1	5	3	4	1	2	1	2	0	2	1	7	1
2	3	3	3	4	3	1	4	0	2	3	3	1
2	1	5	2	4	5	2	2.5063291139240507	0	2	1	7	1
1	5	2	3	2	1	1	6	1	2	3	7	1
1	5	2	4	2	1	1	8	2	3	1	7	1
1	5	1	2	6	5	1	3.5952216066482006	0	3	1	7	1
2	1	7	4	8	5	3	2	0	1	1	7	1
2	1	4	3	5	5	3	3	0	1	1	7	1
2	5	2	4	4	5	1	3	0	3	1	7	1
2	1	4	4	1	5	2	3	0	1	1	7	1
2	5	2	3	2	5	1	5	2	3	1	2	1
2	1	3	6	1	5	2	3	1	1	1	7	1
2	1	4	4	1	5	2	4	2	1	1	5	1
2	2	3	4	6	5	3	4	2	2	2	3	1
2	1	4	6	1	5	2	4	2	1	1	7	1
2	1	4	5	1	5	2	4	2	1	1	7	1
2	5	2	4	1	1	1	5	2	2.551282051282051	1	7	1
2	1	3	4	4	4	2	5	2	2	5	7	1
1	5	2	4	2	2	1	1	0	2	3	7	1
1	1	7	4	8	5	3	2	0	1	1	7	1
1	5	2	3	2	5	1	2	0	2	3	7	1
2	4	7	4	8	5	1	1	0	2	3	7	1
2	1	6	4	5	5	3	5	2	1	1	3	1
2	2	3	2	1	5	3	9	5	2.0477487582118252	5	5	1
2	5	3	6	1	4.7215189873417724	1	1	0	2	3	7	1
1	1	7	6	8	5	1	2	0	1	1	7	1
2	3	6	4	1	5	1	1	0	1	1	7	1
2	3	6	2	3	5	1	1	0	2	3	7	1
2	2	7	6	1	5	1	2	0	1	1	7	1
2	1	4	4	4	5	2	4	2	1	1	7	1
2	3	3	4	4	5	1	2	1	1	1	7	1
2	5	1	2	3	4	1	7	3	3	2	7	1
2	5	7	3	1	5	1	1	0	1.8046088932164883	5	7	1
2	1	4	6	5	3	3	5	0	1	1	7	1
2	2	4	4	3	4	1	3	1	2	2	3	1
2	3	3	4	2	5	1	5	3	1	2	7	1
2	2	2	3	2	5	1	5	3	2	3	1	1
1	1	5	3	3	5	2	7	2	1	1	7	1
2	1	3	3	2	5	2	5	3	2	2	7	1
2	3	5	3	4	5	1	2	0	1	2	7	1
2	5.0	1	1	6	5	1	4	3	3	1	5	1
2	5	1	1	6	4.293519019546418	1	5	3	3	1	5	1
1	1	4	4	1	5	2	4	2	1	1	3	1
2	3	4	4	4	5	1	1.6329113924050633	0	2	3	5	1
2	5	2	4	6	5	1	5	1	3	1	7	1
1	5	2	3	1	3	1	5	2	3	1	3	1
2	3	4	4	4	3	1	2	1	1	2	8	1
2	5	1	2	6	5	1	2	1	3	1	3	1
2	1	5	4	5	2	3	4	2	1	1	7	1
1	5	2	6	1	5	1	3	0	1	1	7	1
2	1	7	2	8	5	3	2	0	1	5	7	1.0886075949367089
2	1	4	4	1	5	2	4	2	1	1	7	1
1	1	5	4	3	5	2	4	2	1	1	7	1
2	5	2	5	4	5	1	2	0	2	3	7	1
2	1	2	3	2	1	2	2	0	2	3	3	1
2	5	1	3	2	5	1	3	1	3	1	5	1
2	5	1	3	9	5	1	5	1	3	1	7	1
2	5	2	4	6	5	1	5	0	3	1	5	1
2	3	3	5	1	1	1	2	0	2	3	7	1
2	5	2	3	4	5	1	5	2	3	1	7	1
2	4	7	3	8	5	1	1	0	2	3	7	1
2	1	7	3.5384615384615383	8	5	3	2	0	1	4	7	1
2	5	1	1	6	5	1	4	2	3	1	7	1
2	1	3	4	5	5	3	3	1	1	1	5	1
1	5	3	4	6	4	1	6	2	3	1	2	1
2	4	7	3	8	5	1	1	0	1	1	7	1
2	5	2	3	4	5	1	3	1	3	1	3	1
1	1	3	3	9	5	2	2	0	2	3	7	1
2	1	7	3	8	5	3	2	0	1	2	7	1
2	1	3	3	2	5	3	4	2	2	1.481012658227848	7	1
2	1	3	4	4	5	2	4	2	2	1	7	1
1	1	5	4	3	5	2	2	0	1	2	7	1
2	5	3	4	2	5	1	3	2	1	1	6.3164556962025316	1.0034079844206427
2	5	2	4	2	2	1	2	2	2	1	7	1
2	1	3	4	4	5	2	3	1	2	1	5	1
2	5	1	2	6	5	1	3	1	3	1	1	1
2	5	1	2	6	5	1	3	1	3	1	7	1
1	5	2	4	6	5	1	3	0	3	2.1975644928697324	8	1
2	1	5	3	5	5	3	4	2	1	1	7	1
2	1	5	5	1	5	2	4	0	1	1	7	1
2	4	7	4	8	5	1	5	0	3	1	7	1
1	5	2	4	9	5	1	1	0	3	2	7	1
1	5	5	4	3	5	1	1	0	1	4	7	1
2	1	1	3	6	3	3	4	3	3	1	5	2
2	5	2	4	5.151898734177215	5	1	3	1	3	3	3	1
2	5	2	4	3	5	1	3	2	2	3	3	1
2	1	5	2	9	5	3	2	0	2	3	3	1
1	5	5	6	1	5	1	2.1376381990065694	0	1	1	3	1
2	5	3	3	4	4.164748753356348	1	3	2	2	3	3	1
2	5	2	3	5	1	1	4	2	2	3	3	1
2	1	5	4	1	5	2	3	0	1	1	3	1
2	5	1	2	6	5	1	5	4	3	1	3	1
2	4.470925638556742	1	2	6	5	3	3.0754534208481576	0	3	1.286841944871961	3	1.0
1	5	2	2	3	5	1	4	1	3	1	3	1.1139240506329113
2	5	2	2	6	5	1	4	3	2	3	3	1
1	5	1	1	6	3	1	3	1	3	1	3	1.2727272727272727
2	1	3	6	4	5	2	3	1	2	1	3	1
2	1	5	2	5	5	3	4	1	1	1	3	1
2	5	3	3	2	5	1	3	1	2	3	3	1
1	5	1	2	2	5	1	3	0	1	1	3	1
2	5	1	2	6	2	1	4	2	3	3	3	1
2	1	3	4	4	5	2	2	0	2	2	3	1
2	5	2	3	6	3	1	5	2	3	1	3	1
1	5	3	4	7	1	1	1	0	1	1	3	2
2	5	2	3	9	5	1	3	1	3	1	3	1
2	5	1	2	6	5	1	3	1	3	1	3	1
1	4.744128260111012	1	2	6.443037974683544	3.0037866493562704	3	3.017643692268942	0	3	1.1527708003408004	3	1
1	1.5867649415157825	5	3	5	5	2	3	5	1.4202336903602728	1.3417721518987342	3	1
2	4	6	4	1	5	1	1	0	2	3	3	1
2	1	6	2	8	4.580001046342657	3	2	0	1	1	3	1
2	3	7	4	8	5	1	1	0	2	3	7	1
2	1	3	3	5	5	3	4	2	2	3	7	1
1	1	3	4	1	3	2	2	0	1	1	7	1
1	4.0	3	3	3	2	2	5	0	2	2.168831168831169	5	1
1	5	1	1	6	3	1	4	1	3	3	5	2
2	3	3	3	4	2	1	2	1	2	2	5	1
1	5	1	1	6	2	1	5	3	3	1	3	3
2	1	5	3	5	5	3	2	0	1	1	7	3
1	1	6	6	8	5	3	3	0	1	1	7	3
2	1	5	5	2	3	2	2	0	1	2	7	1
1	5	1	2	9	4	1	6	3	3	1	3	1
2	5	1	1	5.30379746835443	3	1	3.2815658101320224	0	3	3	3	3
1	5	1	2	6	5	1	3	2	3	3	3	1
2	1	3	4	6	3.9677477477477456	3	5	3	2	1.4050632911392404	3	1
1	1	4	5	3	5	3	5	3	1	1	3	1
1	2	2	2	3	5	2	9	4	3	3	3	1
1	3	6	2	8	5	1	1	0	2	1	3	1
